year,site_name,site_name_2013_2018,site_name_1988_2001,site_abbr,region_3,region_4,event,bp_min,bp_max,fl_min,fl_max,total_nests,nonpred_eggs,nonpred_chicks,nonpred_fl,nonpred_ad,pred_control,pred_eggs,pred_chicks,pred_fl,pred_ad,pred_pefa,pred_coy_fox,pred_meso,pred_owlspp,pred_corvid,pred_other_raptor,pred_other_avian,pred_misc,total_pefa,total_coy_fox,total_meso,total_owlspp,total_corvid,total_other_raptor,total_other_avian,total_misc,first_observed,last_observed,first_nest,first_chick,first_fledge
2014,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,NEUTRAL,91.0,112.0,60,70,119,54,13,2,,Y,,,,,Y,N,N,N,N,N,N,Y,,,,,,,,,2014-04-26,2014-08-13,2014-05-10,2014-06-03,2014-06-21
2014,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,NEUTRAL,1.0,2.0,1,1,2,2,1,,,Y,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2014-05-24,2014-07-16,2014-05-29,2014-06-19,2014-07-16
2014,MISSION BAY SAN DIEGO RIVER MOUTH,San Diego River Mouth,NA_2013_2018 POLYGON,MB_SDRIV_S,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2014,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,NEUTRAL,67.0,99.0,34,46,100,42,21,2,,Y,,,,,Y,N,N,N,Y,Y,N,Y,,,,,,,,,2014-04-17,2014-07-25,2014-05-08,2014-05-31,2014-06-19
2014,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,NEUTRAL,42.0,52.0,5,10,57,39,8,1,,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2014-05-04,2014-07-24,2014-05-12,2014-06-05,2014-06-23
2014,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,NEUTRAL,556.0,1014.0,125,187,1039,269,428,13,6,Y,,,,,Y,N,N,Y,Y,Y,Y,Y,,,,,,,,,2014-04-30,2014-08-10,2014-05-03,2014-05-24,2014-06-16
2014,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,NEUTRAL,100.0,143.0,30,35,148,31,65,7,,Y,,,,,Y,N,N,N,N,Y,N,N,,,,,,,,,2014-04-17,2014-08-14,2014-05-08,2014-06-01,2014-06-19
2014,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,NEUTRAL,59.0,86.0,23,27,87,15,35,2,,Y,,,,,Y,N,N,N,N,Y,Y,N,,,,,,,,,2014-04-17,2014-08-14,2014-05-12,2014-06-02,2014-06-22
2014,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,NEUTRAL,22.0,32.0,10,11,35,9,5,,,Y,,,,,Y,N,N,Y,N,N,Y,Y,,,,,,,,,2014-04-21,2014-08-06,2014-05-16,2014-06-06,2014-06-27
2014,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,NEUTRAL,229.0,235.0,34,40,261,66,7,,,Y,,,,,Y,N,N,N,Y,Y,Y,N,,,,,,,,,2014-04-19,2014-09-11,2014-05-10,2014-05-31,2014-06-28
2014,SALTON SEA,Salton Sea,NA_2013_2018 POLYGON,SALT_SEA,SOUTHERN,SOUTHERN,NEUTRAL,2.0,3.0,0,1,3,0,,,,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2014-04-15,2014-08-15,2014-04-29,,2014-08-15
2015,SACRAMENTO BUFFERLANDS,Bufferlands,NA_2013_2018 POLYGON,SAC_BUF,SACRAMENTO,SACRAMENTO,NEUTRAL,1.0,1.0,1,1,1,0,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2015-07-07,2015-09-06,2015-07-11,2015-08-02,2015-08-19
2015,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,NEUTRAL,63.0,71.0,24,24,79,18,2,0,0,N,,,,,N,N,N,N,Y,N,Y,N,,,,,,,,,2015-04-29,2015-08-14,2015-05-28,2015-06-27,2015-07-04
2015,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,NEUTRAL,12.0,14.0,0,0,16,6,1,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2015-05-20,2015-08-06,2015-05-20,,
2015,PITTSBURG POWER PLANT,Pittsburg Power Plant,NA_2013_2018 POLYGON,PITT_POWER,S.F._BAY,S.F._BAY,NEUTRAL,2.0,3.0,0,0,3,0,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2015-06-05,2015-07-30,2015-06-13,,
2015,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,NEUTRAL,320.5,335.0,330,536,351,80,11,,,Y,,,,,Y,N,N,N,Y,Y,Y,N,,,,,,,,,2015-04-22,2015-08-15,2015-05-06,2015-05-31,2015-06-14
2015,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,NEUTRAL,66.5,70.0,90,105,71,15,,,,Y,,,,,Y,N,N,N,N,Y,Y,N,,,,,,,,,2015-04-15,2015-08-16,2015-05-07,2015-05-25,2015-06-17
2015,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,KETTLEMAN CITY,Kettleman,NA_2013_2018 POLYGON,KET_CTY,KINGS,KINGS,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,NEUTRAL,50.0,53.0,69,69,54,3,,2,,Y,,,,,N,N,Y,N,N,N,N,N,,,,,,,,,2015-04-30,2015-08-19,2015-05-20,2015-06-11,2015-06-26
2015,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-22,2015-07-28,,,
2015,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,NEUTRAL,20.0,22.0,29,29,22,1,1,,,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2015-05-07,2015-08-23,2015-05-24,,
2015,COAL OIL POINT RESERVE,Coal Oil Point Reserve,NA_2013_2018 POLYGON,COAL_OIL,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,NEUTRAL,45.0,69.0,27,27,72,3,,,,N,,,,,N,Y,Y,N,Y,N,N,Y,,,,,,,,,2015-05-17,2015-09-03,2015-06-05,2015-06-26,2015-07-17
2015,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,NEUTRAL,15.0,23.0,0,0,24,4,,,,N,,,,,N,N,N,N,Y,N,Y,N,,,,,,,,,2015-05-01,2015-08-03,2015-05-19,,
2015,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,0,,,,N,,,,,,,,,,,,,,,,,,,,,2015-05-14,2015-07-29,,,
2015,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,NEUTRAL,323.0,441.0,116,150,473,161,11,0,0,Y,,,,,Y,Y,N,N,Y,N,N,N,,,,,,,,,2015-04-29,2015-08-21,2015-05-16,2015-06-10,2015-07-03
2015,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,,,,,,,,,,,,,,,,,2015-07-05,2015-07-05,,,
2015,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,NEUTRAL,8.0,8.0,0,0,8,0,,,,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2015-04-23,2015-07-24,2015-05-21,,
2015,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,NEUTRAL,103.0,109.0,0,0,109,130,,,,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2015-05-14,2015-06-22,2015-05-14,2015-06-08,
2015,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,NEUTRAL,50.0,94.5,7,7,106,68,,,,Y,,,,,Y,N,N,Y,Y,N,Y,N,,,,,,,,,2015-05-08,2015-07-31,2015-05-08,2015-06-12,2015-07-03
2015,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,NEUTRAL,184.0,192.0,51,53,204,66,12,0,0,Y,,,,,N,Y,N,N,Y,Y,N,Y,,,,,,,,,2015-05-09,2015-07-09,2015-05-09,2015-05-29,2015-06-18
2015,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,NEUTRAL,411.0,506.5,125,125,524,186,83,22,11,Y,,,,,Y,N,N,N,Y,Y,N,N,,,,,,,,,2015-05-01,2015-08-04,2015-05-14,2015-05-28,2015-06-14
2015,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,NEUTRAL,18.0,22.0,3,3,23,0,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2015-05-30,2015-07-17,2015-05-30,2015-06-19,
2015,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,NEUTRAL,18.5,21.0,1,1,22,2,4,,,N,,,,,,,,,,,,,,,,,,,,,2015-05-08,2015-07-29,2015-05-15,,
2015,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,NEUTRAL,917.5,1358.0,170,171,1384,392,525,17,5,Y,,,,,Y,N,N,N,Y,Y,Y,N,,,,,,,,,2015-04-15,2015-09-02,2015-04-27,2015-05-22,2015-06-14
2015,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,NEUTRAL,296.0,413.0,90,143,415,115,162,7,0,Y,,,,,Y,Y,N,Y,N,Y,Y,N,,,,,,,,,2015-04-06,2015-07-16,2015-05-03,2015-05-28,2016-06-14
2015,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2015,FAIRBANKS RANCH,Fairbanks Ranch,NA_2013_2018 POLYGON,FAIR_RAN,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SAN DIEGUITO LAGOON ECOLOGICAL RESERVE,San Diequito Lagoon,NA_2013_2018 POLYGON,SANDIEGU_LAG,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
2015,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,NEUTRAL,16.0,19.0,9,12,20,4,10,,,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2015-04-19,2015-08-09,2015-05-11,2015-06-04,2015-06-26
2015,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,NEUTRAL,17.0,23.0,1,2,24,5,2,,,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2015-04-19,2015-07-29,2015-05-09,2015-06-04,2015-06-26
2015,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,NEUTRAL,164.5,177.5,100,130,181,52,30,2,1,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,2015-04-30,2015-07-24,2015-05-06,2015-05-26,2015-06-13
2015,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,NEUTRAL,1.0,1.0,0,0,1,0,,,,Y,,,,,Y,N,N,N,N,NN,N,N,,,,,,,,,2015-05-01,2015-06-19,2015-05-11,2015-06-06,
2015,MISSION BAY SAN DIEGO RIVER MOUTH,San Diego River Mouth,NA_2013_2018 POLYGON,MB_SDRIV_S,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,NEUTRAL,8.0,18.0,8,9,18,7,,1,,Y,,,,,Y,N,N,N,Y,Y,Y,Y,,,,,,,,,2015-04-17,2015-07-16,2015-05-11,2015-06-04,2015-06-25
2015,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,NEUTRAL,24.0,28.5,3,3,33,18,,1,,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2015-04-30,2015-07-23,2015-05-11,2015-06-04,2015-07-02
2015,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,NEUTRAL,707.0,778.5,167,173,826,182,306,16,4,Y,,,,,Y,N,N,Y,Y,Y,Y,N,,,,,,,,,2015-04-22,2015-08-30,2015-05-06,2015-05-31,2015-06-20
2015,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,NEUTRAL,104.5,119.5,21,34,123,29,22,2,,Y,,,,,Y,N,N,Y,N,Y,N,Y,,,,,,,,,2015-04-19,2015-07-27,2015-05-07,2015-06-04,2015-06-25
2015,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,NEUTRAL,68.5,77.5,33,37,79,13,17,4,,Y,,,,,Y,N,N,N,N,Y,Y,Y,,,,,,,,,2015-04-22,2015-08-20,2015-05-12,2015-06-04,2015-06-22
2015,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,NEUTRAL,24.0,26.5,9,10,29,5,6,2,,Y,,,,,N,Y,N,Y,N,N,Y,Y,,,,,,,,,2015-04-17,2015-08-07,2015-05-15,2015-06-05,2015-06-30
2015,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,NEUTRAL,143.5,198.5,30,32,208,46,7,3,0,Y,,,,,Y,N,N,N,N,Y,Y,N,,,,,,,,,2015-04-18,2015-08-20,2015-05-09,2015-05-30,2015-06-27
2015,SALTON SEA,Salton Sea,NA_2013_2018 POLYGON,SALT_SEA,SOUTHERN,SOUTHERN,NEUTRAL,0.0,1.0,0,1,1,,,,,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2015-04-27,2015-05-12,,,
2016,SACRAMENTO BUFFERLANDS,Bufferlands,NA_2013_2018 POLYGON,SAC_BUF,SACRAMENTO,SACRAMENTO,EL_NINO,1.0,1.0,2,2,1,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-05-25,2016-07-31,2016-05-25,2016-06-17,2016-07-02
2016,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,EL_NINO,60.0,72.0,5,6,79,35,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-04-14,2016-08-24,2016-05-25,2016-06-09,2016-07-07
2016,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,EL_NINO,4.0,6.0,1,1,6,1,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-05-18,2016-07-15,2016-05-22,2016-06-16,2016-07-08
2016,PITTSBURG POWER PLANT,Pittsburg Power Plant,NA_2013_2018 POLYGON,PITT_POWER,S.F._BAY,S.F._BAY,EL_NINO,1.0,1.0,0,0,1,,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-06-18,2016-07-20,2016-06-18,2016-07-16,
2016,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,EL_NINO,358.0,381.0,586,639,403,83,40,0,0,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,2016-04-12,2016-08-26,2016-05-05,2016-05-26,2016-06-09
2016,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,EL_NINO,83.0,87.0,157,157,88,14,0,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,,2016-08-14,,2016-05-22,2016-06-15
2016,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,EL_NINO,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,KETTLEMAN CITY,Kettleman,NA_2013_2018 POLYGON,KET_CTY,KINGS,KINGS,EL_NINO,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,EL_NINO,46.0,49.0,59,59,49,8,1,1,0,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,2016-05-03,2016-08-18,2016-05-19,2016-06-12,2016-07-06
2016,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,EL_NINO,0.0,0.0,0,0,0,,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-05-14,2016-08-06,,,
2016,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,EL_NINO,21.0,25.0,18,18,27,3,0,0,0,Y,,,,,Y,Y,N,Y,N,N,N,N,,,,,,,,,2016-05-04,2016-08-06,2016-05-26,2016-06-16,2016-07-07
2016,COAL OIL POINT RESERVE,Coal Oil Point Reserve,NA_2013_2018 POLYGON,COAL_OIL,CENTRAL,CENTRAL,EL_NINO,0.0,0.0,0,0,0,,,,,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-06-12,2016-08-18,,,
2016,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,EL_NINO,40.0,57.0,11,11,62,6,0,0,0,N,,,,,N,N,N,N,Y,N,Y,N,,,,,,,,,2016-05-07,2016-09-02,2016-06-04,2016-07-15,2016-08-05
2016,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,EL_NINO,0.0,0.0,0,0,0,,,,,N,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2016-05-03,2016-08-02,,,
2016,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,EL_NINO,15.0,18.0,14,14,18,3,,1,1,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-05-07,2016-08-11,2016-05-28,2016-06-18,2016-07-09
2016,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,EL_NINO,315.0,361.0,56,86,361,197,14,0,0,Y,,,,,N,N,N,Y,Y,N,N,N,,,,,,,,,2016-05-18,2016-08-03,2016-05-18,2016-06-05,2016-07-06
2016,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,EL_NINO,0.0,0.0,0,0,0,,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2016,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,EL_NINO,2.0,2.0,0,0,2,1,0,0,0,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2016-04-11,2016-07-07,2016-05-25,,
2016,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,EL_NINO,109.0,141.0,46,70,141,87,10,0,0,Y,,,,,Y,N,N,Y,Y,N,Y,N,,,,,,,,,2016-04-20,2016-08-18,2016-05-16,2016-06-10,2016-06-27
2016,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,EL_NINO,73.0,80.0,25,25,80,30,17,1,2,Y,,,,,N,N,N,N,Y,N,N,Y,,,,,,,,,2016-05-06,2016-07-15,2016-05-13,2016-05-27,2016-06-24
2016,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,EL_NINO,124.0,142.0,43,43,142,55,16,0,0,Y,,,,,N,N,N,N,N,Y,N,N,,,,,,,,,2016-05-12,2016-08-06,2016-05-12,2016-05-28,2016-06-23
2016,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,EL_NINO,304.0,337.0,100,123,348,133,89,0,1,Y,,,,,Y,N,N,N,N,Y,N,N,,,,,,,,,2016-04-26,2016-07-30,2016-05-12,2016-05-29,2016-06-23
2016,ANAHEIM LAKE,Anaheim Lake,NA_2013_2018 POLYGON,ANA_LK,SOUTHERN,SOUTHERN,EL_NINO,2.0,4.0,0,0,4,1,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-06-18,2016-07-13,2016-06-18,2016-07-13,
2016,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,EL_NINO,6.0,10.0,0,0,10,2,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-06-16,2016-07-14,2016-06-16,2016-07-14,
2016,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,EL_NINO,18.0,20.0,2,2,20,11,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-05-01,2016-08-03,2016-05-29,2016-06-12,2016-07-08
2016,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,EL_NINO,747.0,897.0,85,207,897,342,423,16,2,Y,,,,,Y,Y,N,N,Y,Y,Y,Y,,,,,,,,,2016-04-10,2016-08-24,2016-04-27,2016-05-25,2016-06-19
2016,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,EL_NINO,414.0,451.0,175,200,451,107,310,25,3,Y,,,,,N,Y,Y,N,N,Y,Y,N,,,,,,,,,2016-04-10,2016-08-25,2016-05-05,2016-05-29,2016-06-23
2016,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,EL_NINO,0.0,0.0,0,0,0,,,,,Y,,,,,,,,,,,,,,,,,,,,,2016-05-11,2016-07-13,,,
2016,FAIRBANKS RANCH,Fairbanks Ranch,NA_2013_2018 POLYGON,FAIR_RAN,SOUTHERN,SOUTHERN,EL_NINO,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SAN DIEGUITO LAGOON ECOLOGICAL RESERVE,San Diequito Lagoon,NA_2013_2018 POLYGON,SANDIEGU_LAG,SOUTHERN,SOUTHERN,EL_NINO,0.0,0.0,0,0,0,,,,,Y,,,,,,,,,,,,,,,,,,,,,2016-05-06,2016-07-20,,,
2016,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,EL_NINO,20.0,43.0,5,5,50,10,0,0,0,Y,,,,,Y,N,N,N,Y,N,N,N,,,,,,,,,2016-04-30,2016-07-17,2016-05-04,2016-06-08,2016-06-29
2016,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,EL_NINO,19.0,22.0,4,4,25,23,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-04-30,2016-07-10,2016-05-14,2016-06-08,2016-07-03
2016,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,EL_NINO,60.0,125.0,15,20,127,42,13,1,0,Y,,,,,Y,N,N,N,N,N,N,Y,,,,,,,,,2016-05-02,2016-08-15,2016-05-08,2016-06-08,2016-07-03
2016,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,EL_NINO,10.0,12.0,7,7,15,11,1,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2016-05-11,2016-07-14,2016-05-11,2016-06-08,2016-07-03
2016,MISSION BAY SAN DIEGO RIVER MOUTH,San Diego River Mouth,NA_2013_2018 POLYGON,MB_SDRIV_S,SOUTHERN,SOUTHERN,EL_NINO,5.0,5.0,0,0,5,0,0,0,0,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2016-05-31,2016-06-02,2016-06-02,,
